length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
5.684210526315789,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3414448689706462,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.6666666666666667,-1.0,2.0,0.0,27.0,0.16666666666666666,17.545454545454547,7.454545454545454,0.8,4.021276596362608,0.0,0.0,0.0,0.0,0.0,0.0,-0.358695652173913,-1.0342303822845278,1.8316349149536697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6117647058631603,0.0,-0.11111111109999999,3.0000000003,0.0,0.0,0.0,-0.31007751933333333,0.0,0.0,1.0,0.0,0.0,0.0,1.9530386740331491,0.49975099601593626,0.04361252443044642,0.0,0.0,0.0
0.4473684210526316,-0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18125000543375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.1428571428571428,-0.8333333333333334,1.0909090909090908,0.07792207781818176,-0.6666666666666666,0.4085106383365323,0.0,0.0,0.0,0.0,0.0,0.0,-0.32608695652173914,0.35663116553763746,-0.2764731947497635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6117647058631603,0.0,-0.11111111109999999,0.0,0.0,0.0,0.0,-0.31007751933333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.6767955801104972,1.177788844621514,0.17360255172837888,0.0,-1.0,0.5
-0.05263157894736842,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,-1.0,-0.3333333333333333,0.3333333333333333,-0.42857142857142855,-0.3333333333333333,0.0,-0.6666666665454545,-0.7111111112,0.02127659576686278,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,-0.20633660415011068,0.576808659679747,0.0,1.0,0.0,0.5098039218235294,0.0,22.176470334058827,0.0,1.0,-0.6117647058631603,0.0,0.8888888889000001,0.0,0.0,0.0,0.0,0.17477096546666668,0.0,0.0,0.0,0.0,0.0,0.0,1.8756906077348066,0.5978585657370518,6.413332406469156,0.0,-1.0,-0.75
1.8421052631578947,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.6461538455723077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,-0.3333333333333333,0.0,0.16666666666666666,0.18181818181818182,-0.4598930479999998,0.0,0.02127659576686278,0.0,1.0,0.0,0.0,0.0,0.0,6.586956521739131,-0.6865149953289864,1.3046078875278113,0.0,71.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6117647058631603,0.0,-0.11111111109999999,3.0000000003,0.0,0.0,0.0,0.4899224806666666,0.0,0.0,0.0,-1.0,0.0,0.0,1.0082872928176796,0.6760458167330677,-0.002919622160253034,0.0,-1.0,1.25
0.8157894736842105,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,2.5714285714285716,3.1666666666666665,0.18181818181818182,0.8051948050909087,2.4,0.1404255319421457,1.0,0.0,0.0,0.0,0.0,0.0,-0.010869565217391304,0.061599928289403826,0.17070125250755772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11652661065516784,0.0,0.38888888890000006,1.50000000015,0.0,0.0,0.0,0.6423034330666667,0.0,0.0,0.0,0.0,1.0,0.0,3.596685082872928,-0.7397908366533864,-0.004416864293716128,0.0,0.0,-0.75
-0.23684210526315788,1.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,0.0,0.0,0.0,-0.6666666666666666,1.5714285714285714,2.0,-0.6363636363636364,2.1818181818181817,1.4666666666666666,-0.7234042553286556,0.0,0.0,0.0,0.0,0.0,0.0,-0.10869565217391304,-0.16494191489567447,0.514067346389024,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10196078431052671,0.0,0.8888888889000001,0.0,0.0,0.0,0.0,0.35658914733333336,0.0,0.0,0.0,0.0,0.0,0.0,-0.19613259668508287,0.6023406374501992,-0.004416864293716128,0.0,-1.0,0.25
-0.631578947368421,-0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,-1.0,-0.3333333333333333,-0.6666666666666666,-1.1428571428571428,-1.1666666666666667,-0.6363636363636364,-1.4545454545454546,-1.2,-0.7234042553286556,0.0,0.0,0.0,0.0,1.0,0.0,-0.13043478260869565,0.35663116553763746,-0.2764731947497635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40784313724210686,0.0,-0.11111111109999999,0.0,0.0,0.0,0.0,-0.31007751933333333,0.0,0.0,0.0,-1.0,0.0,1.0,-0.6243093922651933,-1.086902390438247,5.46623050577374,0.0,-1.0,-0.25
-0.07894736842105263,1.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,-0.6666666666666666,5.0,1.6666666666666667,-0.6666666666666666,1.7142857142857142,2.1666666666666665,-0.6363636363636364,3.272727272727273,2.2666666666666666,-0.7234042553286556,0.0,1.0,0.0,0.0,0.0,0.0,1.6956521739130435,-0.470565439073349,0.9772963650098458,0.0,3.0,0.0,2.147492622185841,0.0,0.5132743293539824,0.0,1.0,-0.4418300653116289,0.0,-0.06944444442999999,2.8750000001875,0.0,0.0,0.0,0.383255814,0.0,0.0,0.0,0.0,0.0,0.0,0.34806629834254144,0.5535358565737052,8.346707805176715,0.0,-1.0,0.5
-0.2894736842105263,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,-0.2727272727272727,-0.36363636363636365,0.13333333333333333,-0.20212765956179274,0.0,0.0,0.0,0.0,0.0,0.0,-0.07608695652173914,0.20209099371193717,-0.042238960572505174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30588235293158017,0.0,-0.11111111109999999,0.0,0.0,0.0,0.0,1.0232558139999999,0.0,0.0,0.0,0.0,1.0,0.0,-0.42265193370165743,-0.8321713147410359,-0.004416864293716128,0.0,0.0,0.0
-0.05263157894736842,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,1.6666666666666667,-0.14285714285714285,0.0,0.2727272727272727,0.36363636363636365,-0.13333333333333333,0.5425531915337256,0.0,0.0,0.0,0.0,0.0,0.0,2.097826086956522,0.338249735433098,-0.24861273521516664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40784313724210686,0.0,0.8888888889000001,0.0,0.0,0.0,0.0,0.45182724253333334,0.0,0.0,0.0,-1.0,0.0,0.0,4.513812154696133,0.9053784860557769,0.005534448600479652,0.0,-1.0,0.5
2.1052631578947367,3.4444444444444446,1.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.6866141845584253,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,-0.3333333333333333,-1.0,0.0,0.0,0.8571428571428571,0.5,0.9090909090909091,0.46153846145454547,0.3733333333333334,0.375000000037234,0.0,0.0,0.0,0.0,0.0,0.0,0.18478260869565216,0.35663116553763746,-0.2764731947497635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40784313724210686,0.0,0.8888888889000001,0.0,0.0,0.0,0.0,1.0232558139999999,0.0,0.0,0.0,0.0,1.0,0.0,-0.6767955801104972,-0.26967131474103584,15.254541857275393,0.0,0.0,-0.75
0.6578947368421053,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333334,1.0,-1.0,0.0,0.0,0.0,0.16666666666666666,0.2727272727272727,-0.5090909090909093,0.0,-0.034574468065301095,0.0,0.0,0.0,0.0,0.0,0.0,-0.3695652173913043,-1.0342303822845278,-0.2764731947497635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6117647058631603,0.0,-0.11111111109999999,0.0,0.0,0.0,0.0,-0.31007751933333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.6408839779005525,-0.9942729083665338,-0.004416864293716128,0.0,0.0,-0.75
-0.15789473684210525,1.5555555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9219512274409756,0.090909091,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,-0.6666666666666666,0.2857142857142857,0.5,-0.6363636363636364,0.9090909090909091,0.5333333333333333,-0.7234042553286556,0.0,0.0,0.0,0.0,0.0,0.0,1.6304347826086956,-0.7243101460245512,1.3618934338954867,0.0,9.0,0.0,0.06060606060606061,0.0,0.20279720076923077,1.0,1.0,-0.5759889920682042,0.0,-0.11111111109999999,3.0000000003,0.0,0.0,0.0,0.08498420906666666,0.0,0.0,0.0,0.0,1.0,0.0,1.1022099447513811,-0.8789840637450199,0.008066391994032421,0.0,0.0,-0.25
0.18421052631578946,-0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46666666834666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-1.0,0.0,1.6666666666666667,0.3333333333333333,0.14285714285714285,-0.3333333333333333,0.45454545454545453,0.0,0.26666666666666666,0.2000000000297872,1.0,0.0,0.0,0.0,0.0,0.0,-0.22826086956521738,-0.9272410323450642,1.669472752506628,0.0,1.0,0.0,1.4444444415555557,0.0,0.0,0.0,1.0,-0.6117647058631603,0.0,-0.11111111109999999,3.0000000003,0.0,0.0,0.0,-0.31007751933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.27900552486187846,-0.34960159362549803,-0.004416864293716128,0.0,0.0,-0.75
-0.47368421052631576,-0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43448276539862074,0.076923077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-1.0,-1.0,-0.3333333333333333,0.3333333333333333,-0.5714285714285714,-0.5,-0.2727272727272727,-0.9090909090909091,-0.6666666666666666,-0.20212765956179274,0.0,0.0,0.0,0.0,0.0,0.0,-0.20652173913043478,-0.10698934993946377,0.4262295077820115,0.0,0.0,0.0,0.0,0.0,28.999999681000002,0.0,1.0,0.06797385624100472,0.0,-0.11111111109999999,3.0000000003,0.0,0.0,0.0,1.0232558139999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.6767955801104972,0.0,0.20910857946478942,0.0,0.0,-0.5
-0.15789473684210525,1.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.5714285714285714,2.0,-0.36363636363636365,1.0303030301818183,1.4666666666666666,-0.27659574467134457,0.0,0.0,0.0,0.0,0.0,0.0,-0.18478260869565216,-0.2978919153813634,0.7155776797847615,0.0,0.0,0.0,1.624999998375,0.0,0.0,0.0,0.0,-0.10196078431052671,0.0,-0.11111111109999999,3.0000000003,0.0,0.0,0.0,0.1343669250666667,0.0,0.0,0.0,0.0,1.0,0.0,-0.6767955801104972,-0.08167330677290836,6.4701153143807435,0.0,0.0,0.25
0.05263157894736842,-0.8888888888888888,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-1.0,0.0,1.3333333333333333,0.3333333333333333,-0.2857142857142857,-0.5,0.18181818181818182,-0.36363636363636365,0.0,0.05106382981068354,0.0,0.0,0.0,0.0,0.0,0.0,-0.3695652173913043,-1.0342303822845278,-0.2764731947497635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6117647058631603,0.0,-0.11111111109999999,0.0,0.0,0.0,0.0,-0.31007751933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03591160220994475,-1.0555278884462151,-0.004416864293716128,0.0,0.0,-0.25
0.13157894736842105,-0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-2.0,0.0,-0.3333333333333333,0.7142857142857143,0.0,0.8181818181818182,0.25454545454545463,-0.13333333333333333,0.41843971640078464,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.25902684583099755,-0.1285357826918649,0.0,0.0,0.0,1.08333333225,0.0,7.2499999202500005,0.0,1.0,0.3262745097936855,0.0,0.8888888889000001,0.0,0.0,0.0,0.0,0.35658914733333336,0.0,0.0,0.0,0.0,0.0,0.0,0.3674033149171271,0.9153386454183267,0.364353873178244,0.0,-1.0,0.5
